id,tenant_id,plant_id,timestamp,active_power_kw,energy_kwh,daily_yield_kwh,inv1_ac_kw,inv1_dc_kw,inv1_eff,inverter_data,irradiance_wm2,temp_c,humidity,wind_mps,rain_prob,alarm_code,severity
1551,1,1,2026-02-06T03:40:00Z,421.51,35.1262,785.21,84.3,86.44,0.9753,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 84.3, ""dc_kw"": 86.44, ""eff"": 0.9753}}",424.7,33.7,55.9,3.05,82.2,,
1552,1,1,2026-02-06T03:45:00Z,363.47,30.2894,815.5,72.69,75.91,0.9576,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 72.69, ""dc_kw"": 75.91, ""eff"": 0.9576}}",395.2,34.6,52.0,3.7,74.6,,
1553,1,1,2026-02-06T03:50:00Z,414.97,34.581,850.08,82.99,86.07,0.9643,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 82.99, ""dc_kw"": 86.07, ""eff"": 0.9643}}",415.3,34.9,54.0,3.24,84.3,,
1554,1,1,2026-02-06T03:55:00Z,424.22,35.3513,885.43,84.84,90.3,0.9396,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 84.84, ""dc_kw"": 90.3, ""eff"": 0.9396}}",462.5,35.4,52.9,3.67,77.4,,
1555,1,1,2026-02-06T04:00:00Z,437.48,36.4568,921.89,87.5,92.22,0.9488,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 87.5, ""dc_kw"": 92.22, ""eff"": 0.9488}}",468.0,35.4,55.2,3.93,79.2,,
1556,1,1,2026-02-06T04:05:00Z,416.58,34.7146,956.61,83.32,88.2,0.9446,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 83.32, ""dc_kw"": 88.2, ""eff"": 0.9446}}",442.9,34.9,53.6,3.93,77.6,,
1557,1,1,2026-02-06T04:10:00Z,452.97,37.7476,994.35,90.59,94.81,0.9555,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 90.59, ""dc_kw"": 94.81, ""eff"": 0.9555}}",458.2,35.7,54.3,3.31,85.5,,
1558,1,1,2026-02-06T04:15:00Z,425.04,35.4199,1029.77,85.01,86.79,0.9795,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 85.01, ""dc_kw"": 86.79, ""eff"": 0.9795}}",462.8,34.8,54.3,3.81,75.7,,
1559,1,1,2026-02-06T04:20:00Z,448.17,37.3471,1067.12,89.63,94.09,0.9527,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 89.63, ""dc_kw"": 94.09, ""eff"": 0.9527}}",452.8,35.8,52.7,3.4,83.4,,
1560,1,1,2026-02-06T04:25:00Z,486.0,40.4999,1107.62,97.2,103.54,0.9387,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 97.2, ""dc_kw"": 103.54, ""eff"": 0.9387}}",511.1,36.0,54.2,3.11,76.0,,
1561,1,1,2026-02-06T04:30:00Z,456.68,38.057,1145.68,91.34,93.53,0.9766,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 91.34, ""dc_kw"": 93.53, ""eff"": 0.9766}}",482.3,36.2,54.1,4.03,86.9,,
1562,1,1,2026-02-06T04:35:00Z,530.19,44.1829,1189.86,106.04,111.53,0.9508,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 106.04, ""dc_kw"": 111.53, ""eff"": 0.9508}}",524.3,35.1,55.9,3.32,81.4,,
1563,1,1,2026-02-06T04:40:00Z,448.7,37.3918,1227.25,89.74,92.55,0.9697,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 89.74, ""dc_kw"": 92.55, ""eff"": 0.9697}}",489.5,35.3,53.5,3.56,76.2,,
1564,1,1,2026-02-06T04:45:00Z,452.28,37.6903,1264.94,90.46,95.67,0.9455,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 90.46, ""dc_kw"": 95.67, ""eff"": 0.9455}}",479.4,36.5,57.2,3.7,79.9,,
1565,1,1,2026-02-06T04:50:00Z,534.55,44.5458,1309.49,106.91,113.33,0.9433,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 106.91, ""dc_kw"": 113.33, ""eff"": 0.9433}}",537.2,36.8,56.5,3.91,77.0,,
1566,1,1,2026-02-06T04:55:00Z,482.82,40.2347,1349.72,96.56,99.18,0.9737,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 96.56, ""dc_kw"": 99.18, ""eff"": 0.9737}}",515.9,35.8,55.8,4.05,78.3,,
1567,1,1,2026-02-06T05:00:00Z,514.01,42.8345,1392.56,102.8,106.49,0.9653,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 102.8, ""dc_kw"": 106.49, ""eff"": 0.9653}}",544.2,35.5,57.2,4.07,75.0,,
1568,1,1,2026-02-06T05:05:00Z,460.43,38.3689,1430.93,92.09,95.94,0.9598,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 92.09, ""dc_kw"": 95.94, ""eff"": 0.9598}}",505.0,35.5,57.4,3.02,89.1,,
1569,1,1,2026-02-06T05:10:00Z,514.62,42.8849,1473.81,102.92,107.26,0.9595,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 102.92, ""dc_kw"": 107.26, ""eff"": 0.9595}}",551.2,36.5,52.8,3.69,83.9,,
1570,1,1,2026-02-06T05:15:00Z,486.28,40.5233,1514.33,97.26,100.05,0.9721,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 97.26, ""dc_kw"": 100.05, ""eff"": 0.9721}}",511.6,36.7,54.2,3.72,85.0,,
1571,1,1,2026-02-06T05:20:00Z,471.4,39.283,1553.62,94.28,100.01,0.9427,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 94.28, ""dc_kw"": 100.01, ""eff"": 0.9427}}",519.5,36.1,52.8,4.16,77.7,,
1572,1,1,2026-02-06T05:25:00Z,529.46,44.122,1597.74,105.89,107.81,0.9822,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 105.89, ""dc_kw"": 107.81, ""eff"": 0.9822}}",564.5,36.0,53.4,3.18,84.2,,
1573,1,1,2026-02-06T05:30:00Z,515.4,42.9504,1640.69,103.08,106.47,0.9682,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 103.08, ""dc_kw"": 106.47, ""eff"": 0.9682}}",545.8,36.8,57.3,3.94,76.3,,
1574,1,1,2026-02-06T05:35:00Z,530.45,44.2039,1684.89,106.09,112.07,0.9466,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 106.09, ""dc_kw"": 112.07, ""eff"": 0.9466}}",573.7,36.0,57.4,3.46,75.0,,
1575,1,1,2026-02-06T05:40:00Z,495.97,41.3306,1726.22,99.19,103.99,0.9539,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 99.19, ""dc_kw"": 103.99, ""eff"": 0.9539}}",522.5,37.2,53.0,3.38,82.9,,
1576,1,1,2026-02-06T05:45:00Z,547.46,45.622,1771.85,109.49,116.02,0.9437,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 109.49, ""dc_kw"": 116.02, ""eff"": 0.9437}}",572.0,36.9,54.7,3.25,83.6,,
1577,1,1,2026-02-06T05:50:00Z,561.16,46.7634,1818.61,112.23,116.87,0.9603,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 112.23, ""dc_kw"": 116.87, ""eff"": 0.9603}}",571.4,37.5,54.0,4.14,78.1,,
1578,1,1,2026-02-06T05:55:00Z,531.42,44.2849,1862.89,106.28,109.87,0.9673,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 106.28, ""dc_kw"": 109.87, ""eff"": 0.9673}}",567.1,37.2,54.1,3.66,75.3,,
1579,1,1,2026-02-06T06:00:00Z,499.68,41.6402,1904.53,99.94,102.21,0.9777,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 99.94, ""dc_kw"": 102.21, ""eff"": 0.9777}}",536.6,36.5,54.7,3.13,82.6,,
1580,1,1,2026-02-06T06:05:00Z,522.19,43.5154,1948.05,104.44,106.48,0.9808,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 104.44, ""dc_kw"": 106.48, ""eff"": 0.9808}}",556.6,37.7,52.5,4.12,81.9,,
1581,1,1,2026-02-06T06:10:00Z,507.43,42.2856,1990.34,101.49,105.12,0.9655,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 101.49, ""dc_kw"": 105.12, ""eff"": 0.9655}}",543.4,37.5,53.3,3.02,85.3,,
1582,1,1,2026-02-06T06:15:00Z,582.96,48.5798,2038.92,116.59,121.16,0.9623,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 116.59, ""dc_kw"": 121.16, ""eff"": 0.9623}}",584.2,37.0,56.8,3.47,77.8,,
1583,1,1,2026-02-06T06:20:00Z,529.65,44.1376,2083.05,105.93,112.07,0.9453,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 105.93, ""dc_kw"": 112.07, ""eff"": 0.9453}}",539.3,36.5,55.8,3.8,87.0,,
1584,1,1,2026-02-06T06:25:00Z,529.39,44.1154,2127.17,105.88,108.15,0.979,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 105.88, ""dc_kw"": 108.15, ""eff"": 0.979}}",570.3,37.6,53.7,4.25,88.5,,
1585,1,1,2026-02-06T06:30:00Z,544.45,45.371,2172.54,108.89,113.02,0.9634,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 108.89, ""dc_kw"": 113.02, ""eff"": 0.9634}}",587.4,36.9,52.8,4.22,74.3,,
1586,1,1,2026-02-06T06:35:00Z,539.0,44.9171,2217.46,107.8,110.52,0.9754,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 107.8, ""dc_kw"": 110.52, ""eff"": 0.9754}}",589.1,37.2,57.8,3.08,80.5,,
1587,1,1,2026-02-06T06:40:00Z,545.59,45.4657,2262.92,109.12,115.21,0.9471,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 109.12, ""dc_kw"": 115.21, ""eff"": 0.9471}}",581.7,37.7,53.5,4.02,84.0,,
1588,1,1,2026-02-06T06:45:00Z,523.91,43.6595,2306.58,104.78,106.82,0.9809,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 104.78, ""dc_kw"": 106.82, ""eff"": 0.9809}}",536.8,37.7,53.7,4.16,76.2,,
1589,1,1,2026-02-06T06:50:00Z,519.62,43.302,2349.88,103.92,110.2,0.943,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 103.92, ""dc_kw"": 110.2, ""eff"": 0.943}}",558.3,37.2,56.6,3.01,76.1,,
1590,1,1,2026-02-06T06:55:00Z,528.74,44.0618,2393.95,105.75,112.31,0.9416,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 105.75, ""dc_kw"": 112.31, ""eff"": 0.9416}}",558.7,37.2,53.8,3.15,85.4,,
1591,1,1,2026-02-06T07:00:00Z,579.88,48.323,2442.27,115.98,122.92,0.9435,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 115.98, ""dc_kw"": 122.92, ""eff"": 0.9435}}",583.6,36.7,53.6,4.27,80.0,,
1592,1,1,2026-02-06T07:05:00Z,517.75,43.1462,2485.42,103.55,109.8,0.9431,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 103.55, ""dc_kw"": 109.8, ""eff"": 0.9431}}",562.4,37.5,56.1,4.02,85.7,,
1593,1,1,2026-02-06T07:10:00Z,554.7,46.2247,2531.64,110.94,113.0,0.9818,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 110.94, ""dc_kw"": 113.0, ""eff"": 0.9818}}",561.5,37.0,54.2,4.11,84.3,,
1594,1,1,2026-02-06T07:15:00Z,518.55,43.2128,2574.85,103.71,107.89,0.9613,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 103.71, ""dc_kw"": 107.89, ""eff"": 0.9613}}",561.3,37.4,53.7,3.91,78.4,,
1595,1,1,2026-02-06T07:20:00Z,526.59,43.8824,2618.73,105.32,109.63,0.9607,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 105.32, ""dc_kw"": 109.63, ""eff"": 0.9607}}",570.6,37.5,52.5,3.1,86.4,,
1596,1,1,2026-02-06T07:25:00Z,553.14,46.0947,2664.83,110.63,115.8,0.9553,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 110.63, ""dc_kw"": 115.8, ""eff"": 0.9553}}",557.6,36.1,56.7,3.88,82.7,,
1597,1,1,2026-02-06T07:30:00Z,571.21,47.6009,2712.43,114.24,118.47,0.9643,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 114.24, ""dc_kw"": 118.47, ""eff"": 0.9643}}",570.1,36.5,55.6,3.72,86.2,,
1598,1,1,2026-02-06T07:35:00Z,525.41,43.7842,2756.21,105.08,108.12,0.9719,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 105.08, ""dc_kw"": 108.12, ""eff"": 0.9719}}",557.1,36.4,56.0,4.12,80.6,,
1599,1,1,2026-02-06T07:40:00Z,546.94,45.5786,2801.79,109.39,113.16,0.9667,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 109.39, ""dc_kw"": 113.16, ""eff"": 0.9667}}",555.0,37.1,55.4,3.61,88.4,,
1600,1,1,2026-02-06T07:45:00Z,496.67,41.389,2843.18,99.33,101.38,0.9798,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 99.33, ""dc_kw"": 101.38, ""eff"": 0.9798}}",544.0,35.7,55.4,2.95,88.5,,
1601,1,1,2026-02-06T07:50:00Z,545.98,45.4987,2888.68,109.2,114.99,0.9496,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 109.2, ""dc_kw"": 114.99, ""eff"": 0.9496}}",543.6,37.0,53.5,3.97,79.5,,
1602,1,1,2026-02-06T07:55:00Z,458.49,38.2073,2926.89,91.7,94.23,0.9731,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 91.7, ""dc_kw"": 94.23, ""eff"": 0.9731}}",498.4,36.3,57.9,3.24,86.2,,
1603,1,1,2026-02-06T08:00:00Z,509.0,42.4169,2969.31,101.8,106.77,0.9534,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 101.8, ""dc_kw"": 106.77, ""eff"": 0.9534}}",510.2,36.1,54.1,3.95,87.0,,
1604,1,1,2026-02-06T08:05:00Z,518.98,43.248,3012.55,103.8,107.32,0.9672,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 103.8, ""dc_kw"": 107.32, ""eff"": 0.9672}}",530.5,36.7,53.4,3.95,75.8,,
1605,1,1,2026-02-06T08:10:00Z,480.29,40.0239,3052.58,96.06,98.55,0.9747,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 96.06, ""dc_kw"": 98.55, ""eff"": 0.9747}}",510.8,35.6,54.3,3.2,84.9,,
1606,1,1,2026-02-06T08:15:00Z,521.11,43.4255,3096.0,104.22,107.45,0.9699,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 104.22, ""dc_kw"": 107.45, ""eff"": 0.9699}}",521.0,36.7,53.9,2.99,83.0,,
1607,1,1,2026-02-06T08:20:00Z,468.42,39.0347,3135.04,93.68,97.05,0.9653,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 93.68, ""dc_kw"": 97.05, ""eff"": 0.9653}}",515.5,35.9,54.4,3.73,77.3,,
1608,1,1,2026-02-06T08:25:00Z,493.57,41.1309,3176.17,98.71,104.67,0.9431,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 98.71, ""dc_kw"": 104.67, ""eff"": 0.9431}}",488.6,35.4,56.3,3.51,80.3,,
1609,1,1,2026-02-06T08:30:00Z,514.24,42.8537,3219.02,102.85,107.32,0.9583,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 102.85, ""dc_kw"": 107.32, ""eff"": 0.9583}}",507.2,36.3,53.8,3.54,75.5,,
1610,1,1,2026-02-06T08:35:00Z,492.91,41.0762,3260.1,98.58,103.83,0.9495,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 98.58, ""dc_kw"": 103.83, ""eff"": 0.9495}}",484.9,35.8,53.6,3.43,86.8,,
1611,1,1,2026-02-06T08:40:00Z,471.8,39.3163,3299.41,94.36,96.67,0.9761,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 94.36, ""dc_kw"": 96.67, ""eff"": 0.9761}}",484.4,35.0,52.1,3.08,74.6,,
1612,1,1,2026-02-06T08:45:00Z,459.84,38.3198,3337.73,91.97,94.0,0.9784,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 91.97, ""dc_kw"": 94.0, ""eff"": 0.9784}}",471.9,35.4,54.5,3.85,83.0,,
1613,1,1,2026-02-06T08:50:00Z,448.82,37.4014,3375.14,89.76,91.7,0.9789,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 89.76, ""dc_kw"": 91.7, ""eff"": 0.9789}}",476.7,35.5,57.9,3.77,78.3,,
1614,1,1,2026-02-06T08:55:00Z,455.61,37.9678,3413.1,91.12,95.97,0.9495,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 91.12, ""dc_kw"": 95.97, ""eff"": 0.9495}}",443.9,34.8,57.7,2.88,87.2,,
1615,1,1,2026-02-06T09:00:00Z,395.65,32.9709,3446.07,79.13,81.18,0.9747,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 79.13, ""dc_kw"": 81.18, ""eff"": 0.9747}}",425.0,35.7,56.7,3.35,81.4,,
1616,1,1,2026-02-06T09:05:00Z,432.46,36.0382,3482.11,86.49,89.7,0.9643,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 86.49, ""dc_kw"": 89.7, ""eff"": 0.9643}}",452.9,35.1,55.9,3.39,89.1,,
1617,1,1,2026-02-06T09:10:00Z,425.68,35.4736,3517.59,85.14,88.36,0.9636,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 85.14, ""dc_kw"": 88.36, ""eff"": 0.9636}}",439.0,34.7,54.6,3.89,76.9,,
1618,1,1,2026-02-06T09:15:00Z,411.13,34.2606,3551.85,82.23,85.29,0.9641,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 82.23, ""dc_kw"": 85.29, ""eff"": 0.9641}}",414.8,35.1,52.9,3.51,75.3,,
1619,1,1,2026-02-06T09:20:00Z,441.85,36.8208,3588.67,88.37,93.21,0.9481,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 88.37, ""dc_kw"": 93.21, ""eff"": 0.9481}}",429.4,34.7,54.9,3.52,88.4,,
1620,1,1,2026-02-06T09:25:00Z,420.8,35.0664,3623.73,84.16,89.07,0.9449,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 84.16, ""dc_kw"": 89.07, ""eff"": 0.9449}}",409.6,34.5,54.0,3.32,87.4,,
1621,1,1,2026-02-06T09:30:00Z,386.69,32.2242,3655.96,77.34,81.94,0.9438,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 77.34, ""dc_kw"": 81.94, ""eff"": 0.9438}}",409.6,33.8,52.0,3.35,85.0,,
1622,1,1,2026-02-06T09:35:00Z,388.59,32.3827,3688.34,77.72,79.91,0.9726,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 77.72, ""dc_kw"": 79.91, ""eff"": 0.9726}}",396.7,34.0,56.4,3.49,78.0,,
1623,1,1,2026-02-06T09:40:00Z,375.54,31.295,3719.64,75.11,77.89,0.9642,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 75.11, ""dc_kw"": 77.89, ""eff"": 0.9642}}",361.8,34.0,55.0,2.67,75.6,,
1624,1,1,2026-02-06T09:45:00Z,328.42,27.3686,3747.0,65.68,68.82,0.9544,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 65.68, ""dc_kw"": 68.82, ""eff"": 0.9544}}",365.0,33.4,56.2,2.67,79.5,,
1625,1,1,2026-02-06T09:50:00Z,401.32,33.4432,3780.45,80.26,83.01,0.9669,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 80.26, ""dc_kw"": 83.01, ""eff"": 0.9669}}",385.2,33.4,53.1,2.99,77.7,,
1626,1,1,2026-02-06T09:55:00Z,329.35,27.4462,3807.89,65.87,68.96,0.9552,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 65.87, ""dc_kw"": 68.96, ""eff"": 0.9552}}",368.0,33.3,52.1,3.23,89.0,,
1627,1,1,2026-02-06T10:00:00Z,383.29,31.9406,3839.83,76.66,79.54,0.9638,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 76.66, ""dc_kw"": 79.54, ""eff"": 0.9638}}",371.1,33.1,52.0,2.91,74.7,,
1628,1,1,2026-02-06T10:05:00Z,340.75,28.3961,3868.23,68.15,69.71,0.9777,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 68.15, ""dc_kw"": 69.71, ""eff"": 0.9777}}",360.7,32.4,55.7,2.62,77.6,,
1629,1,1,2026-02-06T10:10:00Z,299.68,24.9734,3893.2,59.94,63.42,0.9451,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 59.94, ""dc_kw"": 63.42, ""eff"": 0.9451}}",329.4,32.9,57.3,3.28,87.5,,
1630,1,1,2026-02-06T10:15:00Z,295.72,24.6436,3917.85,59.14,62.1,0.9524,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 59.14, ""dc_kw"": 62.1, ""eff"": 0.9524}}",285.1,31.8,55.2,3.58,88.4,,
1631,1,1,2026-02-06T10:20:00Z,292.03,24.3358,3942.18,58.41,59.4,0.9833,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 58.41, ""dc_kw"": 59.4, ""eff"": 0.9833}}",293.9,31.9,55.1,3.48,81.8,,
1632,1,1,2026-02-06T10:25:00Z,285.71,23.8092,3965.99,57.14,59.32,0.9634,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 57.14, ""dc_kw"": 59.32, ""eff"": 0.9634}}",318.8,32.9,55.3,2.78,81.0,,
1633,1,1,2026-02-06T10:30:00Z,258.14,21.5118,3987.5,51.63,52.7,0.9797,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 51.63, ""dc_kw"": 52.7, ""eff"": 0.9797}}",273.9,31.6,56.9,2.49,80.4,,
1634,1,1,2026-02-06T10:35:00Z,282.38,23.5319,4011.04,56.48,58.33,0.9683,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 56.48, ""dc_kw"": 58.33, ""eff"": 0.9683}}",289.8,32.5,56.2,3.31,75.8,,
1635,1,1,2026-02-06T10:40:00Z,236.98,19.7484,4030.78,47.4,49.74,0.9528,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 47.4, ""dc_kw"": 49.74, ""eff"": 0.9528}}",262.0,31.7,55.2,2.71,82.5,,
1636,1,1,2026-02-06T10:45:00Z,196.09,16.3406,4047.13,39.22,41.58,0.9431,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 39.22, ""dc_kw"": 41.58, ""eff"": 0.9431}}",231.3,32.1,54.6,2.73,75.5,,
1637,1,1,2026-02-06T10:50:00Z,251.0,20.9169,4068.04,50.2,52.18,0.9622,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 50.2, ""dc_kw"": 52.18, ""eff"": 0.9622}}",244.9,30.9,58.0,3.14,85.9,,
1638,1,1,2026-02-06T10:55:00Z,256.53,21.3778,4089.42,51.31,52.8,0.9717,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 51.31, ""dc_kw"": 52.8, ""eff"": 0.9717}}",253.9,30.7,55.5,3.27,82.4,,
1639,1,1,2026-02-06T11:00:00Z,203.96,16.9971,4106.42,40.79,41.72,0.9777,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 40.79, ""dc_kw"": 41.72, ""eff"": 0.9777}}",188.6,30.5,53.1,3.33,75.1,,
1640,1,1,2026-02-06T11:05:00Z,177.5,14.792,4121.21,35.5,36.18,0.9812,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 35.5, ""dc_kw"": 36.18, ""eff"": 0.9812}}",205.8,30.1,54.2,2.95,88.0,,
1641,1,1,2026-02-06T11:10:00Z,172.62,14.3854,4135.59,34.52,35.23,0.9799,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 34.52, ""dc_kw"": 35.23, ""eff"": 0.9799}}",205.6,29.7,53.2,2.28,83.9,,
1642,1,1,2026-02-06T11:15:00Z,207.94,17.3281,4152.92,41.59,42.32,0.9827,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 41.59, ""dc_kw"": 42.32, ""eff"": 0.9827}}",192.6,30.9,52.0,2.29,86.5,,
1643,1,1,2026-02-06T11:20:00Z,170.28,14.1898,4167.11,34.06,35.16,0.9685,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 34.06, ""dc_kw"": 35.16, ""eff"": 0.9685}}",189.1,29.8,57.0,2.01,76.4,,
1644,1,1,2026-02-06T11:25:00Z,172.86,14.4048,4181.52,34.57,35.58,0.9716,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 34.57, ""dc_kw"": 35.58, ""eff"": 0.9716}}",153.1,29.9,57.2,2.73,77.4,,
1645,1,1,2026-02-06T11:30:00Z,173.55,14.4622,4195.98,34.71,36.14,0.9604,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 34.71, ""dc_kw"": 36.14, ""eff"": 0.9604}}",157.3,29.5,54.5,2.25,87.8,,
1646,1,1,2026-02-06T11:35:00Z,122.6,10.2166,4206.2,24.52,25.35,0.9671,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 24.52, ""dc_kw"": 25.35, ""eff"": 0.9671}}",141.6,29.2,66.2,2.44,84.2,,
1647,1,1,2026-02-06T11:40:00Z,129.13,10.7611,4216.96,25.83,26.65,0.9691,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 25.83, ""dc_kw"": 26.65, ""eff"": 0.9691}}",146.2,29.1,63.1,2.25,88.5,,
1648,1,1,2026-02-06T11:45:00Z,79.39,6.6156,4223.57,15.88,16.28,0.9754,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 15.88, ""dc_kw"": 16.28, ""eff"": 0.9754}}",103.9,29.0,63.7,2.53,75.9,,
1649,1,1,2026-02-06T11:50:00Z,121.15,10.0955,4233.67,24.23,25.68,0.9433,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 24.23, ""dc_kw"": 25.68, ""eff"": 0.9433}}",124.9,28.8,65.0,1.93,89.2,,
1650,1,1,2026-02-06T11:55:00Z,111.4,9.2833,4242.95,22.28,23.25,0.9581,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 22.28, ""dc_kw"": 23.25, ""eff"": 0.9581}}",105.8,28.0,66.6,2.78,77.9,,
1651,1,1,2026-02-06T12:00:00Z,61.22,5.1019,4248.05,12.24,12.85,0.9527,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 12.24, ""dc_kw"": 12.85, ""eff"": 0.9527}}",79.4,27.6,67.6,2.69,77.1,,
1652,1,1,2026-02-06T12:05:00Z,69.33,5.7779,4253.83,13.87,14.33,0.9674,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 13.87, ""dc_kw"": 14.33, ""eff"": 0.9674}}",88.3,27.8,67.7,2.86,79.6,,
1653,1,1,2026-02-06T12:10:00Z,37.52,3.1266,4256.96,7.5,7.83,0.9582,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 7.5, ""dc_kw"": 7.83, ""eff"": 0.9582}}",28.3,27.5,62.4,1.87,77.2,,
1654,1,1,2026-02-06T12:15:00Z,38.79,3.2325,4260.19,7.76,8.24,0.941,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 7.76, ""dc_kw"": 8.24, ""eff"": 0.941}}",11.0,27.2,65.2,2.32,76.5,,
1655,1,1,2026-02-06T12:20:00Z,11.22,0.935,4261.13,2.24,2.37,0.9449,"{""inv_count"": 5, ""inv1"": {""ac_kw"": 2.24, ""dc_kw"": 2.37, ""eff"": 0.9449}}",19.2,27.5,65.7,1.79,88.3,,
